,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,URBANICITY
7886,1,26FEB61,38,3,13.0,28065.0,Yes,112596.0,z_No,M,Bachelors,Clerical,33,Private,4310,10,Minivan,no,30254,3,Yes,0,781,8.0,Highly Urban/ Urban
7887,2,21JUN59,40,2,11.0,72030.66344778254,Yes,0.0,z_No,M,z_High School,z_Blue Collar,27,Private,13420,6,Minivan,no,7865,4,No,3,25325,1.0,Highly Urban/ Urban
7889,0,02JUL67,32,0,8.0,16720.0,No,98989.0,Yes,M,<High School,Clerical,52,Commercial,16700,9,Van,no,45357,1,Yes,5,3970,1.0,Highly Urban/ Urban
7890,2,04MAR63,36,4,11.0,36844.0,Yes,0.0,z_No,z_F,Bachelors,Clerical,38,Private,21660,1,z_SUV,no,20731,1,Yes,7,8060,9.0,Highly Urban/ Urban
7896,3,01FEB54,45,3,14.0,51165.0,No,218258.0,Yes,M,Masters,Lawyer,45,Private,12310,1,Minivan,yes,0,0,Yes,0,4953,10.0,Highly Urban/ Urban
7903,0,07FEB50,49,0,11.0,9444.0,No,0.0,z_No,M,z_High School,Student,33,Commercial,6400,3,Pickup,no,5551,2,No,4,4735,7.0,Highly Urban/ Urban
7904,0,26NOV61,38,2,12.0,32924.0,No,170564.0,Yes,z_F,Bachelors,z_Blue Collar,36,Private,8000,6,z_SUV,no,39722,1,Yes,4,7640,10.0,Highly Urban/ Urban
7908,0,15JAN72,27,2,0.0,0.0,No,0.0,Yes,z_F,<High School,Student,12,Private,4200,6,Sports Car,no,0,0,Yes,2,1453,6.0,Highly Urban/ Urban
7910,0,16FEB46,53,0,0.0,0.0,No,113151.5,Yes,z_F,Bachelors,Home Maker,22,Commercial,26620,1,Van,no,4504,3,No,2,5728,11.0,Highly Urban/ Urban
7912,1,19DEC42,57,1,17.0,97670.0,No,331977.0,Yes,M,z_High School,Professional,34,Commercial,29700,10,Panel Truck,yes,7238,2,No,0,2313,8.0,Highly Urban/ Urban
7922,0,29MAY52,47,0,16.0,13637.0,No,126549.0,Yes,z_F,Masters,Home Maker,50,Private,26520,1,Sports Car,no,3431,1,No,1,3969,16.0,Highly Urban/ Urban
7923,0,05MAR49,50,0,13.0,5263.0,No,0.0,z_No,z_F,z_High School,Student,29,Commercial,10620,11,z_SUV,no,3553,3,No,2,1114,7.0,Highly Urban/ Urban
7927,1,02JUL59,40,2,8.0,47841.0,Yes,0.0,z_No,z_F,Bachelors,Clerical,42,Private,10280,1,z_SUV,no,9035,4,No,4,830,7.0,Highly Urban/ Urban
7931,1,18FEB54,45,2,14.0,12106.0,Yes,0.0,z_No,z_F,Bachelors,Student,44,Commercial,7210,1,Sports Car,no,36236,3,Yes,2,5109,12.0,Highly Urban/ Urban
7940,0,12FEB72,27,4,15.0,31168.0,No,122298.0,Yes,z_F,z_High School,z_Blue Collar,58,Commercial,7320,1,Minivan,no,7582,2,No,1,6023,7.0,Highly Urban/ Urban
7947,1,19DEC53,46,1,15.0,197836.0,No,504107.0,Yes,M,PhD,z_Blue Collar,15,Commercial,25780,3,Panel Truck,yes,45436,2,Yes,1,2411,7.0,Highly Urban/ Urban
7948,0,23DEC65,34,3,12.0,101222.0,Yes,0.0,z_No,z_F,Bachelors,z_Blue Collar,17,Commercial,24710,9,Pickup,no,898,1,Yes,3,4249,13.0,Highly Urban/ Urban
7949,0,10JUL62,37,3,14.0,26425.0,No,127470.0,Yes,M,<High School,z_Blue Collar,50,Commercial,9030,4,Pickup,yes,1602,2,No,6,7800,6.0,Highly Urban/ Urban
7952,0,03JAN50,49,0,14.0,39589.0,No,197001.0,Yes,M,z_High School,z_Blue Collar,41,Commercial,14080,11,Minivan,yes,3767,3,No,2,27711,8.0,Highly Urban/ Urban
7961,0,10JUN63,36,0,9.0,79801.0,No,0.0,z_No,z_F,z_High School,z_Blue Collar,21,Commercial,23110,6,z_SUV,no,0,0,No,2,4993,1.0,Highly Urban/ Urban
7963,1,16MAR56,43,3,15.0,122806.0,Yes,0.0,z_No,z_F,Bachelors,z_Blue Collar,19,Commercial,18080,1,z_SUV,no,1784,1,No,4,4004,14.0,Highly Urban/ Urban
7965,0,06JAN49,50,0,8.0,91589.0,No,287485.0,Yes,z_F,z_High School,z_Blue Collar,40,Commercial,6730,17,z_SUV,no,0,0,Yes,0,6907,10.0,Highly Urban/ Urban
7968,0,30OCT40,59,0,12.0,80217.0,No,275635.0,Yes,M,Bachelors,z_Blue Collar,26,Commercial,26630,1,Panel Truck,no,8938,2,No,6,5601,12.0,z_Highly Rural/ Rural
7970,0,29MAY51,48,0,12.0,108601.0,No,320455.0,Yes,M,z_High School,z_Blue Collar,23,Commercial,17160,17,Van,yes,31227,2,No,4,710,1.0,Highly Urban/ Urban
7979,0,01MAY66,33,3,0.0,0.0,Yes,0.0,z_No,z_F,z_High School,Student,52,Commercial,16670,7,Sports Car,no,1051,1,No,0,3966,9.0,Highly Urban/ Urban
7985,0,16AUG68,31,3,15.0,6393.0,Yes,0.0,z_No,z_F,z_High School,Student,50,Private,1500,8,Sports Car,no,5540,2,No,5,2892,8.0,Highly Urban/ Urban
7986,0,13APR70,29,0,11.0,24276.0,No,113151.5,z_No,z_F,<High School,z_Blue Collar,43,Private,6830,1,z_SUV,no,5808,1,No,5,4138,1.0,Highly Urban/ Urban
7987,1,21DEC60,39,1,12.0,149453.0,No,390144.0,Yes,M,Bachelors,Professional,24,Private,23120,6,Minivan,no,0,0,No,1,7765,6.0,Highly Urban/ Urban
7988,0,26JAN58,41,2,17.0,21696.0,No,84618.0,Yes,z_F,<High School,z_Blue Collar,33,Private,9530,6,z_SUV,no,0,0,No,4,4308,3.0,Highly Urban/ Urban
7989,0,06JUN51,48,0,11.0,39285.0,No,0.0,z_No,z_F,<High School,z_Blue Collar,26,Private,22930,1,Pickup,no,6367,1,No,7,31357,1.0,Highly Urban/ Urban
7995,2,07SEP54,45,2,9.0,14640.0,No,87100.0,Yes,z_F,<High School,z_Blue Collar,37,Private,23940,1,z_SUV,no,0,0,No,2,7861,5.0,Highly Urban/ Urban
7998,0,28JUL73,26,1,11.0,56347.0,No,201599.0,Yes,M,z_High School,z_Blue Collar,30,Commercial,16410,10,Van,yes,0,0,No,0,4681,1.0,Highly Urban/ Urban
8009,0,20APR48,51,0,13.0,106722.0,No,289522.0,z_No,M,z_High School,z_Blue Collar,34,Commercial,17270,1,Van,no,0,0,No,2,6001,1.0,Highly Urban/ Urban
8011,0,29JUN60,39,3,16.0,66525.0,No,228868.0,Yes,M,z_High School,z_Blue Collar,34,Commercial,14000,4,Minivan,no,0,0,No,1,4953,9.0,Highly Urban/ Urban
8014,0,28JAN60,39,0,11.0,67608.0,No,0.0,z_No,M,Bachelors,Professional,32,Private,12160,1,Minivan,yes,0,0,No,3,6190,9.0,Highly Urban/ Urban
8018,0,21MAY67,32,0,8.0,24506.0,No,117746.0,Yes,M,Bachelors,Clerical,66,Commercial,18260,3,Van,yes,0,0,No,0,3585,10.0,Highly Urban/ Urban
8028,0,12SEP67,32,2,15.0,29206.0,No,146212.0,Yes,z_F,z_High School,Clerical,24,Private,13390,1,Pickup,no,4447,1,No,0,7776,8.0,Highly Urban/ Urban
8036,0,04JUN41,58,0,8.0,83521.0,No,275791.0,Yes,M,Bachelors,Professional,37,Commercial,23260,6,Panel Truck,yes,0,0,No,2,1322,1.0,Highly Urban/ Urban
8048,0,25JAN68,31,3,15.0,47629.0,No,144222.0,Yes,z_F,z_High School,z_Blue Collar,38,Commercial,9360,1,z_SUV,no,6906,2,No,0,692,6.0,Highly Urban/ Urban
8051,0,12JAN49,50,1,12.5,96013.0,Yes,0.0,z_No,M,Masters,Manager,52,Commercial,26400,3,Panel Truck,no,2243,3,No,0,19247,13.0,Highly Urban/ Urban
8061,0,14DEC62,37,0,7.0,6018.0,No,113151.5,z_No,z_F,<High School,Student,18,Private,1500,4,Sports Car,no,0,0,No,1,4286,7.0,Highly Urban/ Urban
8063,0,29OCT42,57,0,8.0,54028.0,No,202278.0,Yes,z_F,z_High School,Professional,28,Private,12710,13,Minivan,no,24458,1,No,1,4903,1.0,Highly Urban/ Urban
8065,1,03MAY56,43,1,9.0,111656.0,Yes,0.0,z_No,z_F,Bachelors,Professional,55,Private,7700,1,Sports Car,no,30378,1,Yes,5,1956,9.0,Highly Urban/ Urban
8066,0,17NOV65,34,0,7.0,161846.0,No,0.0,z_No,z_F,PhD,z_Blue Collar,48,Commercial,32020,9,Panel Truck,no,28495,2,Yes,0,6250,15.0,Highly Urban/ Urban
8067,0,25MAY49,50,0,14.000000000000002,33667.89347536618,No,138053.0,Yes,z_F,<High School,Clerical,33,Private,13570,1,z_SUV,no,0,0,No,1,1697,9.0,Highly Urban/ Urban
8084,0,07JUL63,36,3,19.0,34658.0,No,191264.0,Yes,z_F,z_High School,z_Blue Collar,25,Commercial,24600,4,Pickup,no,0,0,No,1,706,1.0,Highly Urban/ Urban
8089,0,07FEB63,36,3,13.0,66859.0,Yes,0.0,z_No,z_F,Bachelors,z_Blue Collar,51,Private,5470,4,z_SUV,no,0,0,No,0,7841,1.0,Highly Urban/ Urban
8090,0,23AUG60,39,3,14.0,72030.66344778254,Yes,0.0,z_No,z_F,<High School,z_Blue Collar,41,Private,16070,1,z_SUV,no,4338,2,No,1,4192,7.0,Highly Urban/ Urban
8092,0,08NOV50,49,0,10.0,72030.66344778254,No,209679.0,Yes,z_F,z_High School,z_Blue Collar,50,Commercial,17190,16,Sports Car,no,8174,2,No,4,2648,1.0,Highly Urban/ Urban
8094,0,30MAR75,24,1,10.0,9761.0,No,92374.0,Yes,z_F,Bachelors,Professional,66,Private,11320,10,Sports Car,yes,14584,2,Yes,10,2009,0.0,Highly Urban/ Urban
8097,1,26DEC58,41,1,8.0,35660.0,Yes,0.0,z_No,z_F,Masters,Professional,31,Private,5500,6,z_SUV,no,0,0,No,1,3432,11.0,Highly Urban/ Urban
8109,1,28FEB55,44,2,11.0,28045.0,No,158817.0,Yes,M,<High School,Clerical,48,Commercial,20450,1,Van,yes,0,0,No,4,3454,1.0,Highly Urban/ Urban
8112,0,06FEB51,48,0,14.0,96659.0,No,246612.0,Yes,z_F,Bachelors,z_Blue Collar,61,Commercial,18490,9,z_SUV,no,4906,1,No,0,1853,7.0,Highly Urban/ Urban
8115,0,30JAN64,35,0,9.0,22543.0,No,150019.0,z_No,z_F,<High School,Clerical,32,Private,7250,4,z_SUV,no,3002,1,No,0,4198,6.0,Highly Urban/ Urban
8121,0,27AUG38,61,0,0.0,0.0,No,96739.0,z_No,z_F,<High School,Student,5,Private,1500,1,Sports Car,no,6414,2,No,6,1993,7.0,Highly Urban/ Urban
8125,0,18NOV54,45,0,12.0,60217.0,No,0.0,z_No,z_F,Bachelors,z_Blue Collar,5,Commercial,7520,8,z_SUV,no,0,0,No,0,8284,12.0,Highly Urban/ Urban
8128,1,04MAR57,42,3,13.0,156532.0,Yes,0.0,z_No,M,Bachelors,Professional,31,Commercial,18060,6,Van,no,785,2,No,4,6222,14.0,Highly Urban/ Urban
8132,0,02APR49,50,0,12.0,131311.0,No,0.0,z_No,M,z_High School,Professional,43,Commercial,26370,7,Panel Truck,yes,5055,3,No,7,4753,9.0,Highly Urban/ Urban
8135,2,04NOV55,44,2,0.0,0.0,No,0.0,Yes,M,Bachelors,Student,17,Commercial,1500,13,Minivan,yes,0,0,No,4,2327,5.0,Highly Urban/ Urban
8145,0,09JAN41,58,0,13.0,69879.0,No,259753.0,Yes,z_F,Bachelors,Professional,33,Private,20520,1,z_SUV,no,3120,2,No,6,6001,12.0,Highly Urban/ Urban
8151,0,16JUL56,43,0,10.0,72894.0,No,0.0,z_No,M,<High School,z_Blue Collar,55,Private,5800,4,Pickup,yes,22464,2,Yes,3,7505,4.0,Highly Urban/ Urban
8153,0,29MAY55,44,2,7.0,24091.0,Yes,0.0,z_No,z_F,<High School,z_Blue Collar,27,Private,8310,1,z_SUV,no,6693,3,No,0,4301,6.0,Highly Urban/ Urban
8163,0,30MAR50,49,0,7.999999999999999,31873.0,No,123025.0,Yes,z_F,<High School,Clerical,41,Private,9830,12,z_SUV,no,4600,2,No,0,6088,1.0,Highly Urban/ Urban
8170,0,05JUN56,43,0,9.0,63511.0,No,219943.0,z_No,M,Bachelors,z_Blue Collar,19,Commercial,12150,3,Pickup,yes,0,0,No,3,3686,8.0,Highly Urban/ Urban
8171,0,26FEB46,53,0,13.0,61486.0,No,0.0,z_No,M,Bachelors,z_Blue Collar,32,Commercial,24180,10,Panel Truck,yes,19709,3,Yes,0,3822,10.0,Highly Urban/ Urban
8177,1,06SEP46,53,1,16.0,63269.0,No,243277.0,Yes,M,Masters,Lawyer,45,Private,6710,7,Pickup,yes,3850,4,No,0,8067,11.0,Highly Urban/ Urban
8181,0,02DEC60,39,2,11.0,42229.0,No,167121.0,Yes,z_F,<High School,Clerical,21,Commercial,23020,9,Pickup,no,0,0,No,2,1232,1.0,Highly Urban/ Urban
8183,2,25SEP55,44,2,11.0,0.0,No,64624.0,Yes,z_F,<High School,Home Maker,40,Private,11910,7,z_SUV,no,36386,2,Yes,2,7907,6.0,Highly Urban/ Urban
8185,2,03OCT37,62,4,19.0,174140.0,No,487307.0,Yes,z_F,PhD,Manager,20,Private,26310,15,z_SUV,no,0,0,No,1,3331,17.0,Highly Urban/ Urban
8192,1,09NOV51,48,1,11.0,84042.0,No,263403.0,Yes,z_F,Masters,Lawyer,55,Private,10320,1,z_SUV,no,7560,1,No,2,2524,20.0,Highly Urban/ Urban
8193,0,09JUN61,38,0,14.0,50104.0,No,241191.0,Yes,z_F,Masters,Lawyer,44,Private,10310,21,z_SUV,no,6384,2,No,5,5610,12.0,Highly Urban/ Urban
8196,0,31AUG74,25,3,0.0,0.0,No,0.0,Yes,z_F,z_High School,Student,27,Commercial,5950,1,z_SUV,no,0,0,No,3,7862,1.0,Highly Urban/ Urban
8198,1,08FEB55,44,1,11.0,75161.0,Yes,241237.0,z_No,z_F,PhD,Doctor,48,Private,11220,1,z_SUV,no,6367,4,No,5,7833,19.0,Highly Urban/ Urban
8200,0,09APR62,37,0,11.0,5590.0,No,90639.0,Yes,M,<High School,Clerical,27,Commercial,24770,4,Panel Truck,yes,0,0,No,0,3682,1.0,Highly Urban/ Urban
8203,0,30JAN63,36,0,9.0,12546.0,No,0.0,z_No,M,<High School,Clerical,22,Private,1500,1,Minivan,yes,4636,3,No,0,867,1.0,Highly Urban/ Urban
8207,0,08JUL47,52,0,10.0,32028.0,No,0.0,z_No,z_F,z_High School,Clerical,41,Private,14860,3,z_SUV,no,0,0,No,4,7027,1.0,Highly Urban/ Urban
8208,0,17FEB54,45,0,11.0,49957.0,No,191130.0,z_No,M,Bachelors,Professional,22,Commercial,18710,4,Van,yes,0,0,No,1,2175,2.0,Highly Urban/ Urban
8213,0,21JUN71,28,2,11.0,12891.0,No,86839.0,Yes,z_F,<High School,Home Maker,10,Commercial,26350,1,Pickup,no,3683,2,No,4,3350,5.0,Highly Urban/ Urban
8225,0,26JUN57,42,0,10.0,60522.0,No,0.0,z_No,z_F,z_High School,Clerical,27,Private,19710,1,Sports Car,no,49380,1,No,0,2012,7.0,z_Highly Rural/ Rural
8226,0,30OCT61,38,2,14.0,21571.0,No,109536.0,Yes,M,<High School,Clerical,24,Private,21990,1,Van,yes,0,0,No,3,1683,1.0,Highly Urban/ Urban
8229,0,05NOV45,54,0,14.0,60115.0,No,188846.0,Yes,M,z_High School,z_Blue Collar,27,Commercial,8130,2,Pickup,yes,0,0,No,0,6424,7.0,Highly Urban/ Urban
8233,0,20JAN69,30,2,0.0,0.0,No,91900.0,Yes,z_F,z_High School,Student,60,Commercial,4500,1,z_SUV,no,0,0,Yes,3,5555,8.0,Highly Urban/ Urban
8236,0,17JAN67,32,1,13.0,22243.0,Yes,0.0,z_No,z_F,Bachelors,Home Maker,5,Commercial,19470,13,Pickup,no,0,0,No,0,35577,10.0,Highly Urban/ Urban
8237,0,14OCT51,48,0,8.0,36954.0,No,0.0,z_No,M,z_High School,z_Blue Collar,37,Commercial,10000,1,Pickup,yes,3654,2,No,3,3549,1.0,Highly Urban/ Urban
8243,0,31DEC49,50,0,0.0,0.0,No,0.0,z_No,M,z_High School,Student,24,Commercial,6200,4,Pickup,yes,7304,3,No,2,8584,1.0,z_Highly Rural/ Rural
8245,0,16APR68,31,1,7.0,27439.0,No,113151.5,Yes,z_F,z_High School,z_Blue Collar,26,Private,4500,6,z_SUV,no,3923,2,No,0,347,1.0,Highly Urban/ Urban
8247,0,28JAN61,38,0,9.0,62290.0,No,223013.0,z_No,z_F,Bachelors,z_Blue Collar,22,Commercial,11530,11,Sports Car,no,7003,1,No,2,9249,9.0,Highly Urban/ Urban
8248,0,17DEC65,34,3,8.25,3068.0,No,92992.0,Yes,z_F,z_High School,Home Maker,35,Private,5110,6,z_SUV,no,0,0,No,0,5779,7.0,Highly Urban/ Urban
8249,0,01AUG53,46,0,8.0,177562.0,No,0.0,z_No,M,PhD,Manager,53,Commercial,22110,6,Pickup,no,6935,1,No,3,4395,19.0,Highly Urban/ Urban
8250,0,30NOV50,49,1,12.0,80016.0,Yes,0.0,z_No,z_F,Bachelors,Manager,36,Commercial,33550,4,Van,no,0,0,No,0,4043,7.0,Highly Urban/ Urban
8251,0,03JAN68,31,3,13.0,30089.0,No,121900.0,Yes,M,z_High School,Professional,36,Commercial,31510,3,Panel Truck,yes,4278,1,No,4,4321,1.0,Highly Urban/ Urban
8252,0,08OCT39,60,0,15.0,71840.0,No,278030.0,Yes,z_F,Bachelors,Manager,33,Private,7500,1,z_SUV,no,5035,1,No,4,2628,13.0,Highly Urban/ Urban
8253,0,24NOV52,47,0,8.0,23655.0,No,190550.0,Yes,M,<High School,z_Blue Collar,40,Commercial,9340,11,Pickup,yes,43381,1,Yes,4,8696,7.0,Highly Urban/ Urban
8255,0,17JUL60,39,0,9.0,133060.0,No,0.0,z_No,z_F,PhD,Lawyer,44,Private,5400,7,Sports Car,no,2897,2,No,1,3427,18.0,Highly Urban/ Urban
8256,0,30APR72,27,2,13.0,67168.0,Yes,0.0,z_No,z_F,Bachelors,Professional,36,Private,15570,6,Minivan,no,0,0,Yes,0,5648,9.0,Highly Urban/ Urban
8260,0,31JAN53,46,0,12.999999999999998,66522.0,No,0.0,z_No,z_F,z_High School,z_Blue Collar,36,Commercial,19860,3,z_SUV,no,28642,3,Yes,0,3720,11.0,Highly Urban/ Urban
8269,0,24NOV66,33,3,10.0,22901.0,No,87839.0,Yes,M,z_High School,Clerical,49,Private,13200,6,Minivan,no,0,0,Yes,1,1282,6.0,Highly Urban/ Urban
8271,0,31JAN66,33,2,9.0,31675.0,No,159621.0,Yes,z_F,z_High School,z_Blue Collar,25,Commercial,4800,4,z_SUV,no,0,0,Yes,0,224,7.0,Highly Urban/ Urban
8273,0,08JUL53,46,0,0.0,0.0,No,0.0,z_No,z_F,Bachelors,Home Maker,53,Private,6100,17,z_SUV,no,5348,4,No,5,6611,12.0,Highly Urban/ Urban
8276,0,12AUG56,43,0,10.0,36115.0,No,176491.0,Yes,M,z_High School,z_Blue Collar,46,Commercial,11410,1,Pickup,yes,0,0,No,3,1664,7.0,Highly Urban/ Urban
8282,0,19DEC50,49,0,10.0,123223.0,No,0.0,z_No,M,Masters,z_Blue Collar,34,Commercial,24380,7,Panel Truck,yes,3233,3,No,0,3760,11.0,Highly Urban/ Urban
8286,1,12SEP62,37,2,16.0,122598.0,No,307051.0,Yes,z_F,PhD,Home Maker,48,Private,28800,6,Pickup,no,6407,1,No,4,2075,12.0,Highly Urban/ Urban
8293,0,02FEB51,48,0,12.0,49551.0,No,218904.0,Yes,z_F,Bachelors,Professional,24,Private,6300,1,z_SUV,no,6130,1,No,2,1133,7.0,Highly Urban/ Urban
8298,0,15OCT66,33,2,0.0,0.0,No,0.0,Yes,M,Bachelors,Student,45,Commercial,21380,11,Van,yes,3676,1,No,7,4220,7.0,Highly Urban/ Urban
8299,0,30JUL48,51,1,18.0,30531.0,No,122736.0,Yes,z_F,z_High School,z_Blue Collar,35,Commercial,6600,1,z_SUV,no,32674,3,Yes,6,4370,1.0,Highly Urban/ Urban
8309,0,03DEC68,31,4,12.0,58248.0,Yes,0.0,z_No,M,PhD,z_Blue Collar,25,Private,14380,1,Minivan,no,0,0,No,2,2573,7.0,Highly Urban/ Urban
8315,2,01DEC31,68,3,17.0,30182.0,No,143293.0,Yes,z_F,z_High School,Manager,25,Private,20610,4,Sports Car,no,0,0,No,2,5391,8.0,Highly Urban/ Urban
8316,0,21SEP55,44,0,9.0,40069.0,No,0.0,z_No,M,Bachelors,Student,28,Commercial,12070,10,Minivan,yes,1529,3,No,7,8116,7.0,Highly Urban/ Urban
8317,0,26MAY62,37,1,11.0,22401.0,Yes,0.0,z_No,z_F,<High School,z_Blue Collar,33,Private,7440,4,Sports Car,no,30099,3,Yes,6,5186,4.0,Highly Urban/ Urban
8332,0,31OCT73,26,1,10.0,46604.0,Yes,164657.0,z_No,M,z_High School,z_Blue Collar,55,Commercial,8760,4,Minivan,yes,6188,1,No,9,9235,1.0,Highly Urban/ Urban
8333,0,29FEB60,39,2,0.0,0.0,No,105472.0,Yes,z_F,<High School,Home Maker,10,Private,5400,1,Sports Car,no,0,0,No,0,4036,1.0,Highly Urban/ Urban
8334,0,20JUL57,42,0,11.0,105796.0,No,290251.0,Yes,z_F,Masters,Lawyer,21,Private,26880,4,Sports Car,no,20061,3,Yes,0,4541,12.0,Highly Urban/ Urban
8335,0,20MAR67,32,3,8.0,70298.0,No,113151.5,Yes,z_F,z_High School,z_Blue Collar,46,Commercial,11730,1,z_SUV,no,5715,2,No,5,1882,6.0,Highly Urban/ Urban
8337,1,06MAR60,39,2,0.0,0.0,Yes,0.0,z_No,z_F,z_High School,Home Maker,5,Private,5400,5,Sports Car,no,9037,3,No,6,4743,6.0,Highly Urban/ Urban
8341,0,27AUG53,46,0,10.0,21238.0,No,0.0,z_No,M,<High School,Clerical,39,Private,14410,1,Minivan,yes,9513,1,No,3,3050,7.0,Highly Urban/ Urban
8353,0,18OCT61,38,0,8.0,62177.0,No,178852.0,Yes,M,z_High School,z_Blue Collar,34,Commercial,7300,4,Pickup,no,4717,3,No,0,30,8.0,Highly Urban/ Urban
8358,0,18JUL51,48,0,10.0,34606.0,No,163682.0,Yes,M,<High School,z_Blue Collar,59,Private,3920,1,Minivan,yes,0,0,No,1,3278,1.0,Highly Urban/ Urban
8361,0,05MAR75,24,0,9.0,21455.0,No,0.0,z_No,M,Bachelors,Professional,8,Private,6050,18,Pickup,yes,2661,3,No,6,6049,5.0,Highly Urban/ Urban
8362,2,18DEC58,41,2,13.0,72030.66344778254,No,159200.0,Yes,M,z_High School,z_Blue Collar,66,Commercial,15930,3,Minivan,yes,2718,2,No,0,4591,1.0,Highly Urban/ Urban
8363,0,14OCT44,55,0,11.0,39975.0,No,190228.0,Yes,z_F,<High School,Clerical,57,Private,11860,6,Sports Car,no,0,0,No,0,2200,1.0,Highly Urban/ Urban
8366,0,02SEP74,25,4,0.0,0.0,No,0.0,Yes,z_F,<High School,Student,52,Private,17650,11,Sports Car,no,0,0,No,3,8139,1.0,Highly Urban/ Urban
8367,0,17DEC35,64,0,15.0,42209.0,No,0.0,z_No,M,z_High School,z_Blue Collar,22,Commercial,16850,1,Minivan,no,7199,3,No,1,1467,9.0,Highly Urban/ Urban
8368,3,04JUN54,45,3,14.0,3532.0,No,71734.0,Yes,z_F,z_High School,Home Maker,35,Private,6350,1,z_SUV,no,11564,2,No,2,2517,6.0,Highly Urban/ Urban
8370,0,27NOV49,50,0,12.0,50295.0,No,234324.0,z_No,M,Bachelors,z_Blue Collar,38,Commercial,10390,13,Pickup,yes,2319,2,No,1,6499,13.0,Highly Urban/ Urban
8377,0,20OCT60,39,0,9.75,94059.0,No,286323.0,Yes,M,Bachelors,Professional,33,Commercial,42320,1,Panel Truck,yes,0,0,No,0,2638,6.0,Highly Urban/ Urban
8382,0,18MAY63,36,2,12.0,53169.0,Yes,0.0,z_No,z_F,<High School,Clerical,44,Private,9610,6,z_SUV,no,3698,2,No,5,8220,1.0,z_Highly Rural/ Rural
8384,0,01MAY67,32,1,10.0,6930.0,No,0.0,Yes,M,z_High School,Student,42,Commercial,23660,4,Panel Truck,yes,4415,1,No,1,2528,8.0,Highly Urban/ Urban
8389,0,19DEC61,38,0,10.0,86754.0,No,0.0,z_No,z_F,PhD,Lawyer,21,Private,13880,1,Sports Car,no,31966,3,Yes,2,1483,13.0,Highly Urban/ Urban
8390,1,29JUN62,37,1,14.0,66175.0,Yes,214792.0,z_No,z_F,<High School,z_Blue Collar,51,Private,13240,15,z_SUV,no,0,0,No,4,686,1.0,Highly Urban/ Urban
8391,0,14JAN54,45,0,0.0,0.0,No,77453.0,z_No,z_F,Masters,Home Maker,24,Private,30130,4,Minivan,no,0,0,No,0,1874,15.0,Highly Urban/ Urban
8394,0,19OCT51,48,0,11.0,11515.0,No,0.0,Yes,M,z_High School,Student,20,Private,10230,4,Minivan,no,0,0,No,2,5429,1.0,Highly Urban/ Urban
8396,1,01AUG54,45,1,14.0,26156.0,No,179165.0,Yes,z_F,Bachelors,Professional,48,Private,14460,1,z_SUV,no,28959,1,Yes,0,5424,10.0,Highly Urban/ Urban
8404,1,04MAR58,41,2,14.000000000000002,86860.0,Yes,0.0,z_No,M,Bachelors,z_Blue Collar,33,Commercial,16020,3,Minivan,no,0,0,No,4,35009,1.0,Highly Urban/ Urban
8408,0,24SEP44,55,0,2.0,38371.0,No,113151.5,Yes,z_F,z_High School,z_Blue Collar,44,Commercial,12820,1,z_SUV,no,0,0,No,6,2927,9.0,Highly Urban/ Urban
8420,0,17NOV58,41,0,12.0,14129.0,No,113151.5,Yes,M,<High School,Clerical,54,Private,15210,13,Minivan,yes,34575,2,Yes,7,4592,6.0,Highly Urban/ Urban
8421,1,27AUG43,56,1,15.0,88858.0,No,249331.0,Yes,z_F,PhD,Lawyer,20,Private,5670,4,z_SUV,no,4906,2,No,2,38223,19.0,Highly Urban/ Urban
8423,0,16AUG56,43,0,10.0,46119.0,No,0.0,z_No,M,z_High School,Professional,51,Commercial,10410,1,Pickup,yes,10930,3,No,0,3905,7.0,Highly Urban/ Urban
8426,0,02FEB70,29,3,7.25,15958.0,Yes,111962.0,z_No,M,<High School,Clerical,30,Private,6000,3,Pickup,yes,0,0,No,4,1541,1.0,Highly Urban/ Urban
8429,0,04JUL43,56,0,16.0,38338.0,No,113151.5,Yes,M,<High School,z_Blue Collar,26,Private,2160,6,Minivan,no,0,0,Yes,3,5296,6.0,Highly Urban/ Urban
8430,0,07SEP61,38,0,12.0,12393.16305732484,No,99549.0,Yes,z_F,z_High School,Home Maker,12,Private,5720,4,Sports Car,no,15635,2,Yes,0,1906,6.0,Highly Urban/ Urban
8435,3,17MAR60,39,3,13.0,110251.0,No,349101.0,Yes,M,Bachelors,z_Blue Collar,36,Commercial,38900,1,Panel Truck,yes,21033,2,Yes,3,3498,1.0,Highly Urban/ Urban
8437,0,21AUG49,50,1,15.0,39861.0,No,216739.0,Yes,z_F,Bachelors,Clerical,22,Private,10490,6,z_SUV,no,0,0,No,0,5358,8.0,Highly Urban/ Urban
8439,2,07SEP54,45,2,12.999999999999998,109361.0,No,306852.0,Yes,z_F,Bachelors,Manager,9,Private,1500,1,z_SUV,no,0,0,No,0,762,16.0,Highly Urban/ Urban
